,Maker,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range
421,Maruti Suzuki,Swift,Zxi Plus,758000,1197,40,40,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37,Petrol,1530,3840,1735,Hatchback,5.0,0,N/A,204,N/A,880,5,163,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1520,1520,185/65R15,185/65R15,Electric Power,All Windows,N/A,"Remote, Smart Key",83PS@6000rpm,113Nm@4200RPM,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2450 mm,185/65R15,Yes,Yes,USB & Aux-in,Yes,Yes,2 years /40000 Kms (years/distance whichever comes first),Yes,Internal,268 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",N/A,With Remote,Analog,Manual,Analog + Digital,Yes,4.8 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,Yes,All Rows,1315,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,20,1101,Rake,N/A,N/A,Rear sensors with camera,N/A,Yes,N/A,N/A,N/A,N/A,Yes,N/A,Yes,Manual Adjustment,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
422,Maruti Suzuki,Swift,Ldi,599000,1248,40,40,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,37,Diesel,1530,3840,1735,Hatchback,5.0,0,N/A,252,N/A,955,5,163,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1530,1530,185/80R14,185/80R14,Electric Power,N/A,N/A,Remote,75PS@4000rpm,190Nm@2000rpm,Digital,Analog,Not on offer,Yes,5.0,Fabric,Manual,2430 mm,185/80R14,N/A,Yes,Not on offer,N/A,Yes,2 years /40000 Kms (years/distance whichever comes first),N/A,Internal,268 litres,N/A,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",N/A,Internal,Analog,Manual,Analog + Digital,Yes,4.8 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,N/A,N/A,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,All Rows,1405,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,20,1761,Rake,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
423,Maruti Suzuki,Swift,Vdi,698000,1248,40,40,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,37,Diesel,1530,3840,1735,Hatchback,5.0,0,N/A,252,N/A,965,5,165,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1530,1530,165/80R14,165/80R14,Electric Power,All Windows,N/A,Remote,75PS@4000rpm,190Nm@2000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2450 mm,165/80R14,N/A,1,CD Player with USB & Aux-in,Yes,Yes,2 years /40000 Kms (years/distance whichever comes first),Yes,Internal,268 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,With Remote,Analog,Manual,Analog + Digital,Yes,4.8 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,Yes,Front Row,1405,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,20,1761,Rake,N/A,N/A,N/A,Yes,Yes,N/A,N/A,N/A,N/A,Multifunction Steering Wheel,N/A,Yes,Manual Adjustment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
424,Maruti Suzuki,Swift,Vdi Amt,745000,1248,40,40,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,37,Diesel,1530,3840,1735,Hatchback,5.0,0,N/A,252,N/A,965,5,165,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1530,1530,165/80R14,165/80R14,Electric Power,All Windows,N/A,Remote,75PS@4000rpm,190Nm@2000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Automatic,2450 mm,165/80R14,N/A,1,CD Player with USB & Aux-in,Yes,Yes,2 years /40000 Kms (years/distance whichever comes first),Yes,Internal,268 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,With Remote,Analog,Manual,Analog + Digital,Yes,4.8 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,N/A,N/A,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,Yes,Front Row,1405,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,N/A,20,1761,Rake,N/A,N/A,N/A,Yes,Yes,N/A,N/A,N/A,N/A,Multifunction Steering Wheel,N/A,Yes,Manual Adjustment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
425,Maruti Suzuki,Swift,Zdi,757000,1248,40,40,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,37,Diesel,1530,3840,1735,Hatchback,5.0,0,N/A,252,N/A,975,5,163,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1520,1520,185/65R15,185/65R15,Electric Power,All Windows,N/A,"Remote, Smart Key",75PS@4000rpm,190Nm@2000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2450 mm,185/65R15,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years /40000 Kms (years/distance whichever comes first),Yes,Internal,268 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.8 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,Yes,All Rows,1405,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,20,1761,Rake,N/A,N/A,Rear sensors,N/A,Yes,N/A,N/A,N/A,N/A,Yes,N/A,Yes,Manual Adjustment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
426,Maruti Suzuki,Swift,Zdi Amt,804000,1248,40,40,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,37,Diesel,1530,3840,1735,Hatchback,5.0,0,N/A,252,N/A,975,5,163,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1520,1520,185/65R15,185/65R15,Electric Power,All Windows,N/A,"Remote, Smart Key",75PS@4000rpm,190Nm@2000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Automatic,2450 mm,185/65R15,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years /40000 Kms (years/distance whichever comes first),Yes,Internal,268 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,With Remote,Analog,Manual,Analog + Digital,Yes,4.8 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,N/A,N/A,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,Yes,All Rows,1405,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,N/A,20,1761,Rake,N/A,N/A,Rear sensors,N/A,Yes,N/A,N/A,N/A,N/A,Yes,N/A,Yes,Manual Adjustment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
427,Maruti Suzuki,Swift,Zdi Plus,838000,1248,40,40,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,37,Diesel,1530,3840,1735,Hatchback,5.0,0,N/A,252,N/A,985,5,163,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1520,1520,185/65R15,185/65R15,Electric Power,All Windows,N/A,"Remote, Smart Key",75PS@4000rpm,190Nm@2000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2450 mm,185/65R15,Yes,Yes,USB & Aux-in,Yes,Yes,2 years /40000 Kms (years/distance whichever comes first),Yes,Internal,268 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",N/A,With Remote,Analog,Manual,Analog + Digital,Yes,4.8 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,Yes,All Rows,1405,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,20,1761,Rake,N/A,N/A,Rear sensors with camera,N/A,Yes,N/A,N/A,N/A,N/A,Yes,N/A,Yes,Manual Adjustment,Yes,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,Yes,Yes,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
428,Maruti Suzuki,Swift,Zxi Plus Amt,802000,1197,40,40,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37,Petrol,1530,3840,1735,Hatchback,5.0,0,N/A,204,N/A,880,5,163,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1520,1520,185/65R15,185/65R15,Electric Power,All Windows,N/A,"Remote, Smart Key",83PS@6000rpm,113Nm@4200RPM,Digital,Analog,Analog,Yes,5.0,Fabric,Automatic,2450 mm,185/65R15,Yes,Yes,USB & Aux-in,Yes,Yes,2 years /40000 Kms (years/distance whichever comes first),Yes,Internal,268 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",N/A,With Remote,Analog,Manual,Analog + Digital,Yes,4.8 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,Yes,All Rows,1315,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,20,1101,Rake,N/A,N/A,Rear sensors with camera,N/A,Yes,N/A,N/A,N/A,N/A,Yes,N/A,Yes,Manual Adjustment,Yes,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
429,Maruti Suzuki,Swift,Zdi Plus Amt,884000,1248,40,40,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,37,Diesel,1530,3840,1735,Hatchback,5.0,0,N/A,252,N/A,985,5,163,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1520,1520,185/65R15,185/65R15,Electric Power,All Windows,N/A,"Remote, Smart Key",75PS@4000rpm,190Nm@2000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Automatic,2450 mm,185/65R15,Yes,Yes,USB & Aux-in,Yes,Yes,2 years /40000 Kms (years/distance whichever comes first),Yes,Internal,268 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",N/A,With Remote,Analog,Manual,Analog + Digital,Yes,4.8 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,Yes,All Rows,1405,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,20,1761,Rake,N/A,N/A,Rear sensors with camera,N/A,Yes,N/A,N/A,N/A,N/A,Yes,N/A,Yes,Manual Adjustment,Yes,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,Yes,Yes,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
430,Tata,Altroz,Xe Petrol,529000,1199,30,40,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37,Petrol,1523,3990,1755,Hatchback,5.0,0,N/A,18,N/A,0,5,165,Ventilated Disc,Drum,Independent MacPherson Dual path Strut with coil spring,Twist Beam with Coil spring and Shock Absorber,0,0,165/80R14,165/80R14,Electric Power,Only Front Windows,N/A,N/A,86PS@6000rpm,113Nm@3300rpm,Digital,"Analog, Digital",Analog,1,5.0,Fabric,Manual,2501 mm,165/80R14,N/A,Yes,Not on offer,N/A,N/A,N/A,N/A,Internal,345 litres,N/A,Yes,Yes,N/A,Front,N/A,Front & Rear,Yes,N/A,N/A,Internal,Digital,Manual,Analog + Digital,N/A,5 meter,Yes,Driver & Front Passenger,N/A,Manual Air conditioning with cooling and heating,Yes,N/A,N/A,N/A,N/A,Yes,Normal,Yes,Yes,N/A,Yes,N/A,N/A,N/A,Yes,N/A,Front Row,0,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,N/A,N/A,20,0,Rake,N/A,N/A,Rear sensors,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,1.2 L Revotron (BS VI),N/A,N/A,N/A,N/A,N/A,N/A,N/A
431,Tata,Altroz,Xm Petrol,615000,1199,30,40,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37,Petrol,1523,3990,1755,Hatchback,5.0,0,18 km/litre,0,N/A,0,5,165,Ventilated Disc,Drum,Independent MacPherson Dual path Strut with coil spring,Twist Beam with Coil spring and Shock Absorber,0,0,165/80R14,165/80R14,Electric Power,Only Front Windows,N/A,N/A,86PS@6000rpm,113Nm@3300rpm,Digital,"Analog, Digital",Analog,1,5.0,Fabric,Manual,2501 mm,165/80R14,N/A,Yes,Not on offer,N/A,N/A,N/A,N/A,Internal,345 litres,N/A,Yes,Yes,N/A,Front,N/A,Front & Rear,Yes,N/A,N/A,Internal,Digital,Manual,Analog + Digital,N/A,5 meter,Yes,Driver & Front Passenger,N/A,Manual Air conditioning with cooling and heating,Yes,N/A,N/A,N/A,N/A,Yes,Normal,Yes,Yes,N/A,Yes,N/A,N/A,N/A,Yes,N/A,Front Row,0,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,N/A,N/A,20,0,Rake,N/A,N/A,Rear sensors,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,1.2 L Revotron (BS VI),N/A,N/A,N/A,N/A,N/A,N/A,N/A
432,Tata,Altroz,Xt Petrol,684000,1199,30,40,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37,Petrol,1523,3990,1755,Hatchback,5.0,0,18 km/litre,0,N/A,0,5,165,Ventilated Disc,Drum,Independent MacPherson Dual path Strut with coil spring,Twist Beam with Coil spring and Shock Absorber,0,0,165/80R14,165/80R14,Electric Power,All Windows,N/A,Remote,86PS@6000rpm,113Nm@3300rpm,Digital,"Analog, Digital",Analog,1,5.0,Fabric,Manual,2501 mm,165/80R14,Yes,Yes,DVD Player with USB & Aux-in,Yes,Yes,N/A,Yes,Internal,345 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,N/A,Yes,Internal,Digital,Manual,Analog + Digital,Yes,5 meter,Yes,Driver & Front Passenger,N/A,Manual Air conditioning with cooling and heating,Yes,N/A,Yes,N/A,N/A,Yes,"Normal, Eco",Yes,Yes,N/A,Yes,N/A,N/A,N/A,Yes,Yes,Front Row,0,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,20,0,Rake,N/A,N/A,Rear sensors,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,N/A,Manual Adjustment,Yes,Yes,Yes,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,1.2 L Revotron (BS VI),N/A,Yes,N/A,N/A,N/A,N/A,N/A
433,Tata,Altroz,Xz Petrol,744000,1199,30,40,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37,Petrol,1523,3990,1755,Hatchback,5.0,0,18 km/litre,0,N/A,0,5,165,Ventilated Disc,Drum,Independent MacPherson Dual path Strut with coil spring,Twist Beam with Coil spring and Shock Absorber,0,0,165/80R14,165/80R14,Electric Power,All Windows,N/A,Smart Key,86PS@6000rpm,113Nm@3300rpm,Digital,"Analog, Digital",Analog,1,5.0,Fabric,Manual,2501 mm,165/80R14,Yes,Yes,DVD Player with USB & Aux-in,N/A,Yes,N/A,Yes,Internal,345 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,N/A,Yes,Internal,Digital,Manual,Analog + Digital,Yes,5 meter,Yes,Driver & Front Passenger,N/A,Fully automatic climate control,Yes,N/A,Yes,N/A,N/A,Yes,"Normal, Eco",Yes,Yes,N/A,Yes,N/A,Yes,Yes,Yes,Yes,Front Row,0,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,20,0,Rake,N/A,N/A,Rear sensors with camera,Yes,Yes,Yes,Yes,N/A,Touch Sensitive,Multifunction Steering Wheel,Yes,N/A,Manual Adjustment,Yes,N/A,Yes,Yes,Yes,N/A,Yes,N/A,N/A,N/A,Yes,Yes,N/A,Yes,Yes,1.2 L Revotron (BS VI),N/A,Yes,N/A,N/A,N/A,N/A,N/A
434,Tata,Altroz,Xz (O) Petrol,769000,1199,30,40,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37,Petrol,1523,3990,1755,Hatchback,5.0,0,18 km/litre,0,N/A,0,5,165,Ventilated Disc,Drum,Independent MacPherson Dual path Strut with coil spring,Twist Beam with Coil spring and Shock Absorber,0,0,165/80R14,165/80R14,Electric Power,All Windows,N/A,Smart Key,86PS@6000rpm,113Nm@3300rpm,Digital,"Analog, Digital",Analog,1,5.0,Leather,Manual,2501 mm,165/80R14,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,N/A,Yes,"Manual, With Remote",345 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,N/A,Yes,Internal,Digital,Manual,Analog + Digital,Yes,5 meter,Yes,Driver & Front Passenger,N/A,Fully automatic climate control,Yes,N/A,Yes,N/A,N/A,Yes,"Normal, Eco",Yes,Yes,N/A,Yes,Yes,N/A,N/A,Yes,Yes,All Rows,0,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,20,0,Rake,N/A,N/A,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,N/A,Manual Adjustment,Yes,Yes,Yes,N/A,Yes,N/A,Yes,N/A,N/A,N/A,Yes,Yes,Yes,Yes,Yes,1.2 L Revotron (BS VI),N/A,Yes,N/A,N/A,N/A,N/A,N/A
435,Tata,Altroz,Xe Diesel,699000,1497,40,40,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37,Diesel,1523,3990,1755,Hatchback,5.0,0,N/A,25,N/A,0,5,165,Ventilated Disc,Drum,Independent MacPherson Dual path Strut with coil spring,Twist Beam with Coil spring and Shock Absorber,0,0,165/80R14,165/80R14,Electric Power,Only Front Windows,N/A,N/A,90PS@4000rpm,200Nm@1250-3000rpm,Digital,"Analog, Digital",Analog,1,5.0,Fabric,Manual,2501 mm,165/80R14,N/A,Yes,Not on offer,N/A,N/A,N/A,N/A,Internal,345 litres,N/A,Yes,Yes,N/A,Front,N/A,Front & Rear,Yes,N/A,N/A,Internal,Digital,Manual,Analog + Digital,N/A,5 meter,Yes,Driver & Front Passenger,N/A,Manual Air conditioning with cooling and heating,Yes,N/A,N/A,N/A,N/A,Yes,Normal,Yes,Yes,N/A,Yes,N/A,N/A,N/A,Yes,N/A,Front Row,0,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,N/A,N/A,20,0,Rake,N/A,N/A,Rear sensors,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,N/A,N/A,N/A,N/A,1.5L Turbocharged Revotorq (BS VI),N/A,N/A,N/A,N/A,N/A,N/A,N/A
436,Tata,Altroz,Xm Diesel,775000,1497,40,40,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37,Diesel,1523,3990,1755,Hatchback,5.0,0,25 km/litre,0,N/A,0,5,165,Ventilated Disc,Drum,Independent MacPherson Dual path Strut with coil spring,Twist Beam with Coil spring and Shock Absorber,0,0,165/80R14,165/80R14,Electric Power,Only Front Windows,N/A,N/A,90PS@4000rpm,200Nm@1250-3000rpm,Digital,"Analog, Digital",Analog,1,5.0,Fabric,Manual,2501 mm,165/80R14,N/A,Yes,Not on offer,N/A,N/A,N/A,N/A,Internal,345 litres,N/A,Yes,Yes,N/A,Front,N/A,Front & Rear,Yes,N/A,N/A,Internal,Digital,Manual,Analog + Digital,N/A,5 meter,Yes,Driver & Front Passenger,N/A,Manual Air conditioning with cooling and heating,Yes,N/A,N/A,N/A,N/A,Yes,Normal,Yes,Yes,N/A,Yes,N/A,N/A,N/A,Yes,N/A,Front Row,0,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,N/A,N/A,20,0,Rake,N/A,N/A,Rear sensors,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,N/A,N/A,N/A,N/A,1.5L Turbocharged Revotorq (BS VI),N/A,N/A,N/A,N/A,N/A,N/A,N/A
437,Tata,Altroz,Xt Diesel,844000,1497,40,40,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37,Diesel,1523,3990,1755,Hatchback,5.0,0,25 km/litre,0,N/A,0,5,165,Ventilated Disc,Drum,Independent MacPherson Dual path Strut with coil spring,Twist Beam with Coil spring and Shock Absorber,0,0,165/80R14,165/80R14,Electric Power,All Windows,N/A,Remote,90PS@4000rpm,200Nm@1250-3000rpm,Digital,"Analog, Digital",Analog,1,5.0,Fabric,Manual,2501 mm,165/80R14,Yes,Yes,DVD Player with USB & Aux-in,Yes,Yes,N/A,Yes,Internal,345 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,N/A,Yes,Internal,Digital,Manual,Analog + Digital,Yes,5 meter,Yes,Driver & Front Passenger,N/A,Manual Air conditioning with cooling and heating,Yes,N/A,Yes,N/A,N/A,Yes,"Normal, Eco",Yes,Yes,N/A,Yes,N/A,N/A,N/A,Yes,Yes,All Rows,0,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,20,0,Rake,N/A,N/A,Rear sensors,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,N/A,Manual Adjustment,Yes,Yes,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,Yes,N/A,N/A,N/A,N/A,1.5L Turbocharged Revotorq (BS VI),N/A,Yes,N/A,N/A,N/A,N/A,N/A
